Epoch,Loss
363,0.17920054
364,0.17890242
365,0.17848825
366,0.17851904
367,0.17857756
368,0.17829724
369,0.17803635
370,0.17799252
371,0.17800282
372,0.17786252
373,0.17765746
374,0.17749377
375,0.17752866
376,0.17773753
377,0.17814587
378,0.1786947
379,0.17914967
380,0.17792122
381,0.1774103
382,0.1781305
383,0.1772569
384,0.17704622
385,0.17729034
386,0.17671768
387,0.17690973
388,0.17668347
389,0.17636704
390,0.17655447
391,0.17624602
392,0.17609456
393,0.17621551
394,0.1758835
395,0.17581713
396,0.17581296
397,0.1756003
398,0.17555006
399,0.17552796
400,0.17536622
401,0.17549157
402,0.17550634
403,0.1756135
404,0.17573272
405,0.1756612
406,0.17505991
407,0.1748253
408,0.17482764
409,0.17484917
410,0.17494346
411,0.17459543
412,0.1742853
413,0.17433201
414,0.17436133
415,0.17438447
416,0.17425746
417,0.17404132
418,0.17397182
419,0.17395897
420,0.17422505
421,0.17457713
422,0.1751139
423,0.17494835
424,0.17402221
425,0.17439818
426,0.1745749
427,0.17360032
428,0.17380135
429,0.17408417
430,0.17338097
431,0.17355172
432,0.1736377
433,0.17309816
434,0.17331503
435,0.17329061
436,0.17276338
437,0.17294464
438,0.17292972
439,0.17251952
440,0.17271163
441,0.17267482
442,0.17235951
443,0.1724991
444,0.17265972
445,0.17278498
446,0.1736274
447,0.17458281
448,0.17345424
449,0.17259973
450,0.17324893
451,0.17290698
452,0.17264742
453,0.17267916
454,0.17218232
455,0.17235263
456,0.1721976
457,0.1719313
458,0.17201318
459,0.17174998
460,0.17177682
461,0.17160314
462,0.17144285
463,0.17152545
464,0.17132558
465,0.17118843
466,0.17122841
467,0.17112213
468,0.17100619
469,0.17102888
470,0.17092161
471,0.17106605
472,0.17154972
473,0.17271239
474,0.1750137
475,0.17283535
476,0.17263672
477,0.17347968
478,0.17240721
479,0.17257337
480,0.17217271
481,0.17193423
482,0.17185766
483,0.17141186
484,0.17147094
485,0.17114349
486,0.1711361
487,0.17085284
488,0.17083292
489,0.17063262
490,0.17056681
491,0.17046097
492,0.17034253
493,0.17028937
494,0.170171
495,0.17011647
496,0.17005484
497,0.1699813
498,0.17002164
499,0.17001595
500,0.17016646
501,0.17017214
502,0.17014013
503,0.16984428
504,0.16953512
505,0.16943453
506,0.16949855
507,0.16956754
508,0.16953278
509,0.16941898
510,0.16931565
511,0.1692813
512,0.1692894
513,0.16922347
514,0.1690536
515,0.16890545
516,0.16888225
517,0.16896151
518,0.16913633
519,0.1692036
520,0.1692667
521,0.16934125
522,0.16956188
523,0.16977052
524,0.16967762
525,0.1695068
526,0.16979833
527,0.16997896
528,0.16939338
529,0.16891947
530,0.16936482
531,0.16931932
532,0.16872326
533,0.16902627
534,0.1690505
535,0.1684858
536,0.16880892
537,0.16871682
538,0.16833754
539,0.1685781
540,0.16839027
541,0.16821307
542,0.16834839
543,0.16813329
544,0.16809352
545,0.16815193
546,0.16804847
547,0.16810493
548,0.16832274
549,0.16844387
550,0.16875987
551,0.16850737
552,0.16805735
553,0.16799356
554,0.16822267
555,0.1683025
556,0.16825163
557,0.16807538
558,0.16804397
559,0.16819206
560,0.16810733
561,0.16797017
562,0.16772936
563,0.16765021
564,0.16773838
565,0.16781335
566,0.16767502
567,0.16781999
568,0.16785343
569,0.16772707
570,0.16748117
571,0.16738114
572,0.16734102
573,0.16737154
574,0.16727658
575,0.16732009
576,0.16743885
577,0.16744877
578,0.16745427
579,0.16770016
580,0.16757326
581,0.16740282
582,0.1670707
583,0.16704926
584,0.16729477
585,0.16760911
586,0.16756085
587,0.16769166
588,0.16756791
589,0.16753747
590,0.16712627
591,0.1670223
592,0.16730782
593,0.1671803
594,0.1669095
595,0.16675644
596,0.16682684
597,0.16687043
598,0.16667467
599,0.16664219
600,0.1667299
601,0.1666271
602,0.16678958
603,0.1672483
604,0.16769286
605,0.16806318
606,0.16780251
607,0.16729338
608,0.16710928
609,0.16701902
610,0.16714212
611,0.16687231
612,0.16655214
613,0.16679733
614,0.1667558
615,0.16632013
616,0.16651985
617,0.16661872
618,0.16619535
619,0.16630886
620,0.1664703
621,0.16621487
622,0.16624178
623,0.16665615
624,0.16652006
625,0.16688955
626,0.16688447
627,0.16638243
628,0.16630906
629,0.16631362
630,0.16643077
631,0.16647756
632,0.1662674
633,0.16589153
634,0.16593114
635,0.16609669
636,0.16599934
637,0.16597046
638,0.16581601
639,0.16571368
640,0.16591091
641,0.16631256
642,0.16746531
643,0.16802847
644,0.16763392
645,0.167259
646,0.16669898
647,0.166462
648,0.1667642
649,0.16625652
650,0.16610362
651,0.16638698
652,0.1660986
653,0.1658594
654,0.1660406
655,0.16583236
656,0.16566548
657,0.16573213
658,0.16566776
659,0.16550213
660,0.16547091
661,0.16542654
662,0.16537823
663,0.16532259
664,0.1652608
665,0.16528267
666,0.16528279
667,0.16533358
668,0.16553015
669,0.16597188
670,0.16651595
671,0.16722783
672,0.16660705
673,0.16615407
674,0.16622964
675,0.16626838
676,0.16606426
677,0.16567558
678,0.16569558
679,0.16582783
680,0.16552271
681,0.16542429
682,0.16552228
683,0.1652109
684,0.16515666
685,0.16532955
686,0.16506016
687,0.16497537
688,0.16508491
689,0.16494174
690,0.16488361
691,0.16502808
692,0.16520284
693,0.16532686
694,0.16563742
695,0.16572823
696,0.16540012
697,0.16528873
698,0.16556142
699,0.16578877
700,0.16528703
701,0.16496098
702,0.16526896
703,0.16530053
704,0.16486555
705,0.1648563
706,0.16495916
707,0.16479085
708,0.16485603
709,0.16501229
710,0.16468759
711,0.16471656
712,0.16523169
713,0.16542895
714,0.16553582
715,0.1653219
716,0.16487956
717,0.16480947
718,0.16500601
719,0.16478059
720,0.16458842
721,0.16470022
722,0.16482958
723,0.1649545
724,0.16510558
725,0.16530839
726,0.16606951
727,0.16533881
728,0.1646505
729,0.1647875
730,0.16510794
731,0.1650428
732,0.16460794
733,0.164661
734,0.16487402
735,0.16463134
736,0.16452566
737,0.16443786
738,0.16437791
739,0.16446443
740,0.16431493
741,0.16417895
742,0.16434056
743,0.1642667
744,0.16417228
745,0.16435105
746,0.1648004
747,0.16519915
748,0.1653396
749,0.16489977
750,0.16464844
751,0.16496366
752,0.16479045
753,0.16455387
754,0.16446576
755,0.16443682
756,0.16431734
757,0.16419363
758,0.164235
759,0.16421784
760,0.1641121
761,0.16405642
762,0.1640541
763,0.1640978
764,0.16407044
765,0.16406077
766,0.16426182
767,0.16458964
768,0.16511166
769,0.16489758
770,0.16461644
771,0.1644337
772,0.16426288
773,0.16457002
774,0.16477054
775,0.1643573
776,0.16389973
777,0.1640848
778,0.16433454
779,0.16411339
780,0.16382475
781,0.16388345
782,0.16405345
783,0.16400707
784,0.16386597
785,0.16402628
786,0.16455244
787,0.16481307
788,0.16540521
789,0.16436963
790,0.16421084
791,0.16462085
792,0.16414559
793,0.16408724
794,0.16427673
795,0.163844
796,0.1637725
797,0.16392644
798,0.16384874
799,0.16367804
800,0.1635636
801,0.16365466
802,0.1637096
803,0.16356026
804,0.16360542
805,0.16402872
806,0.16402422
807,0.16397543
808,0.16382423
809,0.16377369
810,0.16380924
811,0.1636431
812,0.16377693
813,0.16407326
814,0.16453446
815,0.16432886
816,0.16399954
817,0.16410525
818,0.16415852
819,0.16387321
820,0.16356735
821,0.16377726
822,0.16375971
823,0.16358328
824,0.16362238
825,0.16353078
826,0.16346337
827,0.16337377
828,0.16340832
829,0.16362186
830,0.16389102
831,0.16409902
832,0.16425905
833,0.16446652
834,0.16392383
835,0.1635143
836,0.16397184
837,0.16399825
838,0.16371047
839,0.1635415
840,0.16370533
841,0.16378261
842,0.16360547
843,0.16375855
844,0.16367532
845,0.1634185
846,0.16360469
847,0.16347702
848,0.16312526
849,0.16319057
850,0.16337362
851,0.16330722
852,0.1631068
853,0.16326027
854,0.16353649
855,0.16387103
856,0.16389689
857,0.16371171
858,0.16356516
859,0.16346419
860,0.16353367
861,0.1635339
862,0.16344236
863,0.16321225
864,0.16320582
865,0.16331737
866,0.16315617
867,0.16301616
868,0.16305754
869,0.16318454
870,0.1631926
871,0.16313376
872,0.16313559
873,0.16333851
874,0.16354561
875,0.16370861
876,0.16386232
877,0.16347535
878,0.16343181
879,0.16370407
880,0.16385631
881,0.16367349
882,0.16341688
883,0.16338834
884,0.16338666
885,0.16340823
886,0.16330807
887,0.16312605
888,0.16300806
889,0.16296504
890,0.16297297
891,0.1629567
892,0.16291107
893,0.16293065
894,0.16294487
895,0.1629328
896,0.1630902
897,0.1637431
898,0.16349436
899,0.16344838
900,0.16310665
901,0.16283834
902,0.16291074
903,0.16314745
904,0.16320506
905,0.16314758
906,0.16334
907,0.16382661
908,0.16358846
909,0.16355968
910,0.16374536
911,0.16377442
912,0.1634845
913,0.16308923
914,0.16337384
915,0.16318049
916,0.16300933
917,0.16305222
918,0.16288225
919,0.16283013
920,0.16275199
921,0.16275439
922,0.1626828
923,0.16253927
924,0.16256334
925,0.1627173
926,0.16275185
927,0.16288017
928,0.16345957
929,0.16367728
930,0.16368634
931,0.16302702
932,0.16257714
933,0.16293001
934,0.16319624
935,0.16291623
936,0.1624852
937,0.16271652
938,0.16287066
939,0.1626057
940,0.16246434
941,0.16257377
942,0.16274942
943,0.16296527
944,0.16299908
945,0.16368061
946,0.16333333
947,0.16284631
948,0.1626781
949,0.16287623
950,0.16321722
951,0.16297147
952,0.16296309
953,0.16330005
954,0.1633341
955,0.16292039
956,0.16264038
957,0.16272481
958,0.16279219
959,0.16281344
960,0.16284445
961,0.16304237
962,0.16279832
963,0.1628748
964,0.1628751
965,0.16266665
966,0.16250561
967,0.16253914
968,0.16241479
969,0.1623607
970,0.16239664
971,0.16247678
972,0.16247217
973,0.16246651
974,0.16247201
975,0.16256525
976,0.16249499
977,0.16249742
978,0.16237675
979,0.16240844
980,0.16266423
981,0.16276023
982,0.16285339
983,0.16266641
984,0.16238292
985,0.16242939
986,0.1627815
987,0.16281542
988,0.1625877
989,0.16252278
990,0.16264986
991,0.16283904
992,0.16311236
993,0.162724
994,0.16248864
995,0.16253373
996,0.16262352
997,0.16265453
998,0.16227993
999,0.16247264
