Class,X,Y,89.0249,115.0213,124.0079,130.0622,145.0621,157.0317,157.1238,160.0664,161.063,171.103,171.1393,173.0187,175.0253,179.0535,183.0077,186.0458,186.9264,187.0076,187.0423,187.0983,188.0466,189.0553,190.0586,191.0599,195.0555,197.0217,199.0265,199.1706,200.0566,200.1739,201.0385,201.1137,202.0421,203.0375,205.0526,205.16,206.1633,207.0144,209.081,209.9492,211.0362,211.134,213.0545,213.1861,214.0487,215.0585,215.1291,216.0553,217.0133,217.0523,218.0578,218.08,219.0328,219.0681,221.0124,221.0841,221.1546,222.0935,223.0284,224.0293,224.0645,224.9066,225.0167,225.07,225.1118,225.1496,225.1861,225.9268,226.0353,226.0706,226.9414,227.0528,227.1285,227.2017,228.055,228.0864,228.1611,228.2052,229.0536,229.0882,229.1463,230.0133,230.0646,230.9563,231.0219,231.0646,232.0174,232.047,233.0464,233.1548,234.0561,234.1578,235.0405,235.1008,235.1339,235.1699,236.0213,236.0992,237.0273,237.0815,237.1119,237.1492,238.0212,238.8922,239.0637,239.0908,239.1272,239.2018,240.0503,241.0619,241.102,241.181,241.2174,242.0766,242.1002,242.1765,242.2207,243.0656,243.1022,243.1742,244.0675,244.9009,245.0456,245.0788,245.14,246.061,246.9508,247.0626,247.1213,247.9536,248.0787,248.948,249.0414,249.0782,249.1143,249.1507,250.028,250.076,250.146,250.9228,251.0281,251.0929,251.1311,251.161,251.2017,251.9962,252.0644,252.9385,253.0695,253.1425,253.2174,254.0711,254.2207,255.0708,255.1367,255.1962,255.233,256.0615,256.082,256.2364,256.9706,257.0465,257.0761,257.1133,257.1757,257.2379,258.0657,259.0209,259.0627,260.0509,260.0814,260.874,261.0433,261.0785,261.1346,262.0469,262.0944,262.8711,263.0582,263.0962,263.1306,264.0423,264.1602,265.0396,265.148,266.0442,266.0759,266.1512,267.0739,267.1466,267.1964,267.233,268.0759,268.1495,268.2361,268.934,269.0714,269.0984,269.1379,269.2126,269.2486,270.0399,270.0965,270.212,270.252,271.0049,271.0647,271.1008,271.1335,271.1925,271.2277,272.0841,272.2311,273.0393,273.0771,274.0708,275.0577,276.0776,276.8483,277.0737,277.144,277.2173,278.0784,278.221,279.0421,279.0867,279.1262,279.1634,279.233,280.0443,280.0905,280.1663,280.2365,281.0385,281.0977,281.1427,281.1672,281.2485,282.0398,282.084,282.252,283.0732,283.1146,283.1501,283.1917,283.2639,284.071,284.1153,284.2675,284.9627,285.0797,285.1263,285.1502,285.2073,285.2672,286.0612,286.0923,286.1346,286.9782,287.0246,287.0594,287.0921,287.1421,288.0426,288.0664,289.0384,289.0731,289.1684,290.0431,290.0883,291.0582,291.0889,291.1606,291.1967,292.0668,292.8948,293.0391,293.0662,293.1382,293.1792,293.2117,294.0633,294.1824,294.9116,295.0335,295.1239,295.1792,295.2277,295.2643,296.0554,296.1786,296.2317,296.9647,297.0486,297.1132,297.1528,297.2434,297.2796,298.0557,298.1107,298.1562,298.2466,298.9442,299.0242,299.057,299.0948,299.1526,299.197,299.2587,300.043,300.0915,300.1552,300.1962,300.2623,300.8666,300.9608,301.0716,301.1084,301.1653,301.2164,302.0669,302.9648,303.0665,303.1685,303.2329,304.0649,304.1029,304.2363,305.0691,305.1035,305.139,305.1767,305.248,306.0789,306.2517,307.0359,307.084,307.1585,307.1939,307.2639,308.0868,308.161,308.1966,308.2671,309.0509,309.0954,309.1739,309.2797,310.1136,310.1768,310.2828,310.79,311.0536,311.106,311.1686,311.2225,311.2952,312.0929,312.1719,312.2252,312.2987,312.7868,313.0565,313.108,313.1774,313.2382,314.1085,314.1801,314.2415,315.051,315.0929,315.1252,315.1851,315.2509,316.0907,316.1889,317.0682,317.1028,317.1402,317.2103,318.0994,319.0885,319.1137,319.1605,319.2274,320.1082,320.9261,321.0863,321.1736,321.2101,321.2405,322.0472,322.0755,322.2128,323.0274,323.1062,323.1542,323.1874,323.219,323.2581,324.0382,324.2205,325.0362,325.1067,325.1841,325.2744,325.3109,326.0335,326.0777,326.1873,327.1009,327.183,327.227,328.0585,328.183,328.231,328.8618,329.0658,329.1018,329.176,329.2464,330.057,330.1054,330.1841,330.2502,330.9795,331.0927,331.1881,331.2632,332.0921,332.1768,332.2667,333.0599,333.0963,333.1344,333.2052,333.2785,334.0977,334.1306,334.2207,335.0773,335.1492,335.1891,335.2212,335.2949,336.098,336.191,337.0947,337.2036,337.3111,338.0646,338.1003,338.2058,339.1057,339.2002,339.3266,340.0815,340.2041,340.33,341.0812,341.1068,341.205,341.2692,342.0976,342.1613,342.2104,342.8761,343.0263,343.1182,343.1576,343.2148,344.0323,344.1175,344.2198,345.1104,345.1685,345.2315,346.0559,346.0964,347.0577,347.1035,347.1484,347.1848,347.2576,348.0687,348.1017,349.0954,349.1657,349.2014,349.236,350.117,351.1124,351.1823,351.2197,351.2499,352.1227,352.222,353.0616,353.1077,353.1607,353.2007,353.3421,354.0613,354.1655,354.2029,355.1167,355.1963,355.2418,355.2837,355.3206,356.0764,356.1185,356.1737,356.2575,357.0141,357.1,357.1844,357.2348,358.0989,359.1115,359.153,360.1115,360.2407,361.0953,361.1675,361.2372,362.0528,362.1665,363.1104,363.2199,364.1069,364.2214,365.1072,365.162,365.1981,365.2312,365.3422,366.1088,366.2302,366.8383,367.1053,367.1602,367.2446,367.3577,368.0747,368.109,368.147,368.2468,368.3611,369.1139,369.2011,369.2446,369.301,370.1178,370.2474,371.072,371.1188,371.1537,371.1917,371.2399,372.2715,372.8868,373.0846,373.1627,373.1938,373.2734,374.0943,374.8964,375.11,375.1782,375.2221,376.1093,376.1812,377.0843,377.1613,377.2342,378.0955,378.1282,378.1611,379.0849,379.1677,379.246,380.1091,380.1707,380.8234,381.1224,381.1761,381.2323,381.3366,381.3731,382.0926,382.1281,382.2373,382.3763,383.1371,383.2305,383.3163,383.3521,384.0706,384.1064,384.1421,384.2004,385.0863,385.1361,385.1793,385.2648,386.0856,386.2506,387.1053,387.1883,387.2734,388.1018,388.2527,389.0938,389.1902,389.2292,389.2682,390.1199,391.0999,391.1787,391.2482,391.2834,392.1173,392.2515,393.1187,393.1846,393.261,393.3731,394.1122,394.2642,395.1079,395.1624,395.2694,395.3888,396.108,396.1425,396.2744,396.3923,396.9713,397.0764,397.1152,397.1533,397.2263,397.276,397.3307,397.9746,398.0805,398.1243,398.1546,398.2296,398.3335,399.0691,399.1535,399.182,399.2349,399.2518,399.3266,400.2413,401.1252,401.2019,401.2516,402.1222,402.2684,402.8051,403.0678,403.1942,403.2685,404.2661,404.9105,405.1144,405.1923,405.2666,406.1248,406.1929,406.2639,407.1389,407.1939,407.2414,407.275,408.1238,409.1201,409.1701,409.2539,409.3079,409.4041,410.1231,410.1602,410.2588,411.1126,411.1647,411.2455,411.3476,412.137,412.2584,413.1414,413.2338,413.2679,413.3032,414.1392,414.2255,415.0942,415.144,415.2395,415.3209,416.24,416.324,417.0733,417.2186,418.0797,418.2126,418.2648,419.1291,419.1752,419.2038,419.2593,420.1411,420.2613,421.1852,421.226,422.1231,422.1651,422.2288,423.1818,423.2369,423.3465,423.4197,424.1373,424.1761,424.2731,425.0678,425.14,425.1873,425.2598,425.3627,426.1239,426.2828,426.3656,427.1322,427.2867,428.1309,428.2495,428.2902,429.0764,429.2085,429.2952,430.0713,430.3003,430.9727,431.0932,431.1392,431.2278,431.314,432.1415,432.231,432.3053,433.1236,433.2271,433.3312,434.1272,434.3346,435.1318,435.2054,435.2499,435.3104,435.3408,436.1373,436.1731,436.2828,437.1472,437.1993,437.2742,438.1519,438.1847,438.2898,439.1333,439.2688,439.3779,440.1328,440.1889,440.2728,441.1368,441.1936,441.253,441.2991,442.1423,442.2564,443.2766,444.2782,445.0638,445.1842,445.2492,445.2925,446.2041,446.299,447.0576,447.2074,447.3098,448.1369,448.1781,448.3126,449.1004,449.2143,449.2759,449.3248,450.1154,450.1505,450.29,451.143,451.215,451.2874,452.1337,452.1682,452.2947,453.1428,453.2169,453.3021,453.3936,454.1387,454.3059,455.0395,455.1416,455.2687,455.3171,456.14,456.3215,457.2088,457.2614,457.3212,458.2622,458.3259,459.2234,459.2895,460.1749,460.2912,460.8867,461.2401,461.29,461.361,462.1157,462.2974,463.2496,463.3037,464.1329,464.1678,464.3132,465.174,465.2139,465.3085,466.1502,466.3131,467.1969,467.2267,467.3033,467.4086,468.1581,468.2939,469.1778,469.2401,469.2898,470.2922,471.2485,471.2962,471.3309,472.2551,472.3344,472.9219,473.0876,473.2872,474.2879,474.9219,475.1032,475.286,476.1581,476.2821,477.1122,477.1741,477.295,478.1522,478.29,479.2963,479.356,480.1641,480.3059,480.3606,481.1725,481.308,481.3635,481.4248,482.1445,482.3119,483.2886,483.3309,484.2896,485.2322,485.2802,485.3448,486.2844,487.2855,488.3078,489.274,489.3164,490.3257,491.2845,491.3375,492.1705,492.28,492.3445,493.1826,493.2853,493.3695,494.2877,494.3711,495.2072,495.2946,495.3702,496.1599,496.3018,496.9646,497.1729,497.2529,497.2997,498.1659,498.2853,499.2156,499.2866,499.363,500.2793,500.3679,501.2892,501.3725,502.1152,502.2805,503.2548,503.3131,504.1655,504.2727,505.1628,505.2751,505.4224,506.2878,507.2882,507.3863,508.159,508.2781,508.3337,509.2848,509.3431,510.1762,510.2726,510.3794,511.2766,511.3681,512.2804,512.3699,513.3077,513.3862,514.3098,515.2771,515.3533,516.2758,516.3212,517.3124,518.2537,519.2576,519.3176,519.4365,520.2668,520.3749,521.1009,521.2714,521.314,521.4006,522.2783,523.2833,523.3607,524.2797,525.2865,525.3785,526.2635,526.3801,527.2613,527.3265,527.3927,528.2725,529.2826,529.3749,530.2897,530.3499,531.2899,531.3494,532.2698,532.3533,533.277,533.3574,533.4539,534.2837,534.4624,535.2924,535.5191,536.2638,536.506,537.2311,537.2716,537.382,537.5035,538.2612,538.4031,539.2859,539.4011,540.2875,541.173,541.2709,541.3201,541.3653,542.255,542.3276,542.8617,543.2756,543.3295,544.2681,544.3306,544.7361,545.2728,545.3443,545.452,546.2795,546.3458,547.282,547.3477,547.4653,547.9403,548.2678,548.2949,549.2866,549.3618,549.4243,550.2736,551.2891,551.3921,552.2664,552.4672,553.2736,553.4051,553.4666,554.2615,554.4824,555.2645,555.3495,555.4391,556.2676,556.4435,557.2719,557.3237,557.4543,558.2784,558.326,558.459,559.3068,559.4694,560.2678,560.3107,560.4728,561.3171,561.4844,562.3017,563.3187,563.5508,564.2584,564.3131,564.5504,565.2566,565.316,565.4117,566.2562,566.3136,566.4236,567.2667,567.3204,567.4272,568.2673,568.4727,569.2668,569.3347,570.2664,570.3781,570.4682,571.2974,571.3636,571.4908,572.2859,572.3673,572.4803,572.8602,573.3264,573.3884,573.4835,574.2439,574.3281,574.4822,574.9766,575.333,575.4818,576.2437,576.3275,576.4863,577.2469,577.3307,577.4818,578.2529,578.3414,579.2718,579.3329,580.2861,580.839,581.3023,582.2648,583.2729,583.3767,583.463,584.287,584.3534,585.3293,585.4208,586.2602,586.3331,586.4631,587.3132,588.2499,588.3026,588.4733,589.3333,589.4712,590.2432,590.3427,590.4807,591.3685,591.4693,592.241,592.3471,593.2637,593.333,593.4752,594.2769,594.3373,594.4783,595.2966,595.3406,595.4888,596.2778,596.3362,596.4943,597.298,597.3964,598.2255,598.2878,598.3941,598.4909,598.8276,599.2291,599.3142,599.3776,599.5251,600.2364,600.3185,600.5159,600.8271,601.3264,601.5196,602.2706,602.3304,603.3337,603.4033,604.2564,604.3597,604.4679,605.3615,605.469,606.2439,606.3558,606.4778,607.3533,607.4609,608.2523,608.3438,609.3431,610.2709,610.3333,611.1591,611.2957,611.364,612.2207,612.3842,613.2253,613.3229,613.3859,614.2114,614.3224,614.3811,615.1966,615.3465,615.3736,616.285,616.374,616.4675,617.3606,617.4708,618.373,619.2961,619.3719,620.2087,620.3652,621.212,621.3573,622.2523,622.3448,623.3472,624.2447,624.327,625.3339,625.4279,626.3408,626.3904,626.5343,627.3398,627.4061,627.5431,628.3463,628.3973,628.5453,629.3604,630.3702,631.33,631.3694,632.3813,632.5002,633.3765,633.5212,634.2035,634.3911,634.5211,635.3889,635.5241,636.1992,636.3776,636.5312,637.374,638.3351,638.3723,639.3433,639.4405,640.2917,640.4566,641.3474,641.4243,642.1898,642.3637,642.4264,642.4833,643.3422,643.4572,644.2324,644.3214,644.3804,644.5385,645.3308,645.3829,645.451,646.3801,646.609,647.3728,648.3843,649.3781,650.3851,650.8515,651.3875,651.5088,652.2307,652.3745,653.3696,653.4633,654.3707,654.4659,654.5663,655.3435,655.4436,656.3871,656.4342,656.5712,657.3823,658.39,658.5743,659.3743,659.5093,660.3906,660.5163,661.3868,662.3997,663.3994,664.4069,664.6213,665.4063,666.2147,666.277,666.3817,666.6279,667.3742,667.4354,667.5091,668.3963,668.5135,669.3312,669.3604,669.4564,670.4026,670.4588,670.5859,671.4113,671.4622,672.381,672.4896,673.3697,673.4851,674.2105,674.4034,674.4982,675.214,675.4061,676.3984,677.4077,678.3978,678.604,679.4001,679.4717,680.3903,680.4775,680.5936,681.3937,681.5033,682.3925,682.5159,682.5903,683.3535,683.4552,683.5929,684.4026,684.5992,685.4232,685.4493,685.6025,686.4014,686.6049,687.3884,687.5416,688.4111,688.5453,689.4178,689.5529,690.4207,690.5015,690.5688,691.4339,691.5068,692.3859,692.4442,693.4462,693.5133,694.3922,694.6337,695.3954,695.4698,695.5418,696.1922,696.3942,696.4831,696.5466,697.1953,697.357,697.4835,698.194,698.3635,698.5104,699.3627,699.5084,700.4031,700.5256,700.5958,701.3723,701.4119,701.5217,702.4092,702.5287,702.6101,703.4227,703.5309,703.6102,704.4282,704.5441,704.6068,705.4281,705.4758,706.4158,707.4281,707.4974,708.3959,708.5023,708.6469,709.3831,709.4518,709.4915,709.55,710.2368,710.3945,710.4738,710.5501,710.6555,711.3853,711.4727,712.4235,712.5027,713.3512,713.494,714.3568,714.4276,714.5269,715.3626,715.5327,716.413,716.5231,717.4364,717.5236,718.1739,718.4281,718.5314,718.605,719.1769,719.4786,719.5331,720.415,720.4924,721.4277,721.4935,722.4118,722.511,723.3937,723.5095,723.9798,724.3798,724.5203,724.9865,725.3861,725.5186,726.3924,726.541,727.3806,727.5438,728.4254,728.5544,729.3811,729.5574,730.4336,730.5555,731.4996,731.5427,732.428,732.5192,732.5433,733.5013,734.4357,734.5294,735.5163,736.4177,736.5236,736.6419,737.3918,737.543,738.4,738.5112,739.4005,739.5159,740.155,740.4069,740.5216,741.1576,741.3835,741.5244,742.3936,742.5368,743.4001,743.5397,744.4208,744.5507,744.627,745.4216,745.5519,746.4227,746.5193,746.6416,747.4174,747.5154,748.4373,748.5245,749.4307,749.5277,750.538,751.4116,751.5417,752.4164,752.5444,753.409,753.5468,754.4162,754.5576,755.4029,755.5584,756.4077,756.5638,756.6678,757.4055,757.5281,757.5801,758.4306,758.5319,759.4177,759.5273,760.5198,761.5312,762.4216,762.5146,763.4136,763.5151,763.6014,764.4193,764.522,764.5922,765.4388,765.5269,765.6114,766.5359,767.4035,767.539,768.4073,768.5433,769.4119,769.5167,769.5389,770.4164,770.5474,771.4199,771.5238,772.4283,772.5347,773.432,773.5326,774.5367,775.5435,776.5491,777.4258,777.5551,778.4271,778.5536,779.4381,779.5627,780.5317,780.577,781.4573,781.5544,782.5302,782.5943,783.4438,783.5311,783.5948,784.5223,784.6135,785.4178,785.5229,785.6115,786.5249,787.5291,788.5422,789.4404,789.5458,790.5427,791.5583,792.5374,793.4261,793.5352,794.5393,795.431,795.5381,796.5412,797.451,797.5367,797.6479,798.5342,798.6465,799.5392,799.6571,800.5294,800.6598,801.5405,802.5388,803.5488,804.5564,805.5634,806.5587,807.5093,807.5873,808.5151,808.6078,809.5197,809.576,810.5251,810.6271,811.5387,812.5437,812.6501,813.5492,814.5423,815.5503,816.1414,816.5513,817.545,818.5383,819.5236,819.6086,820.5471,821.5504,822.5577,823.5604,824.5416,824.6484,825.5478,826.5301,826.6732,827.5413,827.6721,828.5289,828.6774,829.5247,829.5618,830.5211,830.5709,831.5223,831.5834,832.5253,832.6093,833.5169,833.6072,834.5225,834.6201,835.5314,835.6185,836.5348,836.6229,837.5427,838.1234,838.55,839.5587,840.551,841.5518,842.5588,842.6655,843.5391,843.5698,843.6563,844.5831,844.6619,845.5501,845.6081,846.5475,846.6366,847.5499,847.6379,848.5864,849.5828,850.5092,850.5341,850.5671,850.6208,851.5306,851.5797,852.5294,852.6273,853.5352,853.6091,854.5463,855.5546,856.5516,857.5241,858.5228,858.5984,859.5315,859.6043,860.1056,860.5349,860.6281,861.5472,861.6287,862.55,862.6468,863.5612,863.6474,864.5649,864.6511,865.5672,865.6468,866.5156,866.5712,866.6429,867.535,868.5243,868.5898,869.556,870.5345,870.5962,871.5646,872.5433,872.6176,873.5512,873.6204,874.5397,874.6105,875.5547,875.5842,876.5394,876.617,877.5474,877.6137,878.5449,878.6384,879.5562,879.6389,880.554,880.6524,881.5394,881.6539,882.548,882.6523,883.5334,883.6381,884.5398,885.5474,886.5507,887.5593,887.7167,888.5643,888.6514,889.5722,890.5788,891.5802,892.5406,892.5989,893.5428,893.604,894.5372,894.6255,895.5511,895.6304,896.6048,896.638,897.5444,897.5732,897.6596,898.6022,899.5659,899.6861,900.5665,900.6982,901.5477,901.7028,902.5487,903.5748,904.5519,904.6109,905.6083,906.6122,907.546,907.6182,908.5414,908.6312,909.5471,909.606,910.5536,910.6227,911.5693,912.5841,913.574,913.666,914.5801,914.6761,915.5324,915.5854,915.6803,916.603,916.6978,917.5403,917.6993,918.5438,918.7064,919.5579,919.7098,920.614,921.6116,922.6539,923.5311,923.675,924.5563,924.6815,925.5894,925.6961,926.701,927.6529,927.7098,928.6379,929.6705,930.6577,931.5216,932.6772,933.5313,933.6832,934.5369,934.6697,935.5458,935.6899,936.5684,936.6667,937.5671,937.6724,938.6642,939.6879,940.6863,941.5487,941.6973,942.6974,943.606,943.7075,945.7113,946.6774,948.6663,948.9142,949.5275,949.6888,950.5323,950.6742,951.5406,951.6938,952.5516,952.6929,953.5576,953.6895,954.684,955.687,956.6847,957.6938,958.7014,959.6934,960.7038,961.699,963.6908,964.6865,965.6998,966.6937,967.6982,969.6949,970.694,971.6896,972.6919,973.697,974.6942,975.7056,977.6954,979.6973,981.5193,981.7006,982.7011,983.7043,985.7056,986.7286,990.703,992.6993,995.6913,997.6981,1000.7152,1003.7151,1004.7254,1006.7148,1019.7152,1023.703,1027.7164,1029.6942,1032.7292,1036.7423,1039.7521,1042.7542,1043.7422,1045.7346,1049.726,1051.7339,1053.7375,1055.728,1056.6676,1058.7412,1059.7333,1060.7404,1061.8333,1062.7346,1063.7423,1064.7437,1065.7565,1066.7704,1067.7509,1068.7589,1069.7367,1071.7341,1076.7585,1086.7554,1089.7631,1094.7645,1099.7657,1109.6052,1113.8158,1120.7773,1127.7623,1129.8804,1130.7899,1134.6589,1134.8333,1135.7844,1136.8143,1138.8031,1139.6162,1139.7874,1140.7745,1142.63,1142.7903,1143.7837,1144.7933,1145.7742,1146.7535,1146.8397,1147.5387,1147.7789,1149.7941,1151.7881,1152.7886,1153.6315,1153.8188,1155.6321,1156.7622,1158.7784,1160.8066,1161.829,1166.7559,1179.8157,1185.7621,1197.6563,1198.66,1199.6575,1211.6414,1213.8394,1217.7429,1225.6792,1225.8527,1227.8181,1229.8212,1230.8207,1231.8372,1232.8132,1235.8149,1238.8505,1241.6816,1242.6853,1243.6826,1244.6849,1275.8164,1285.7063,1286.7101,1287.7078,1300.8612,1302.823,1310.8596,1315.8533,1318.844,1319.8348,1320.8848,1329.7314,1330.7347,1331.7322,1346.7943,1373.7556,1374.7592,1375.7571,1397.9061,1408.9032,1417.7794,1418.7822,1419.7805,1461.8021,1462.8054,1463.804
