Epoch,Loss
440,1.0945114
441,1.0810845
442,1.0795574
443,1.0807437
444,1.077955
445,1.0825082
446,1.0845821
447,1.0854049
448,1.0787978
449,1.0863198
450,1.0902098
451,1.0895262
452,1.0860312
453,1.0821137
454,1.087486
455,1.0811679
456,1.0855682
457,1.0847044
458,1.0814835
459,1.0822943
460,1.0883317
461,1.0834825
462,1.085479
463,1.0789325
464,1.0802281
465,1.0878472
466,1.0860919
467,1.0821881
468,1.0833069
469,1.078306
470,1.084781
471,1.0804818
472,1.0869012
473,1.0837095
474,1.0844095
475,1.0821185
476,1.0807159
477,1.0898271
478,1.0787957
479,1.0871722
480,1.0877872
481,1.0823699
482,1.0827107
483,1.0832243
484,1.0807471
485,1.082168
486,1.0893041
487,1.0803787
488,1.0834895
489,1.0833536
490,1.0877435
491,1.0886078
492,1.0844703
493,1.0945793
494,1.0823133
495,1.08494
496,1.080109
497,1.0798935
498,1.0822139
499,1.0797725
500,1.0904994
501,1.082284
502,1.0859857
503,1.0790855
504,1.0823698
505,1.0786988
506,1.0839949
507,1.0880618
508,1.0866226
509,1.0830983
510,1.0826665
511,1.0824261
512,1.0814999
513,1.086233
514,1.0830325
515,1.0807397
516,1.0843743
517,1.0809151
518,1.0984155
519,1.078346
520,1.0822757
521,1.0804114
522,1.085145
523,1.0813588
524,1.0878685
525,1.0908859
526,1.0883155
527,1.0879741
528,1.0857657
529,1.0839297
530,1.0810814
531,1.0873967
532,1.0769186
533,1.0813082
534,1.0869588
535,1.0758194
536,1.0816362
537,1.0794871
538,1.0805986
539,1.0807782
540,1.0789751
541,1.0811477
542,1.0809932
543,1.0794762
544,1.0936415
545,1.0808
546,1.0805796
547,1.0867375
548,1.0890535
549,1.0926586
550,1.0811486
551,1.0873883
552,1.0872658
553,1.0917466
554,1.0795816
555,1.086239
556,1.0863552
557,1.0923527
558,1.0854429
559,1.0810456
560,1.0810069
561,1.0794199
562,1.0823287
563,1.0809022
564,1.080414
565,1.082877
566,1.0803869
567,1.0873997
568,1.079902
569,1.0786133
570,1.0823027
571,1.0870388
572,1.0795817
573,1.0829575
574,1.0796319
575,1.0861652
576,1.0800166
577,1.0830662
578,1.0788323
579,1.0808855
580,1.076428
581,1.0815136
582,1.0792859
583,1.0787809
584,1.0837653
585,1.0785626
586,1.0853027
587,1.0792385
588,1.0812925
589,1.0826278
590,1.0833405
591,1.0799066
592,1.0809598
593,1.0783774
594,1.0777874
595,1.0793315
596,1.0713044
597,1.0852281
598,1.0774281
599,1.0834208
600,1.078163
601,1.0772537
602,1.0804777
603,1.0828487
604,1.0808177
605,1.0803192
606,1.0818298
607,1.0826067
608,1.0772218
609,1.0841337
610,1.0814664
611,1.0828608
612,1.0828961
613,1.0803323
614,1.0822628
615,1.0795323
616,1.0863746
617,1.0822055
618,1.0809431
619,1.0833699
620,1.0804003
621,1.0874646
622,1.0831623
623,1.0757315
624,1.0805731
625,1.0901772
626,1.0830475
627,1.0811191
628,1.0826893
629,1.0785369
630,1.0936946
631,1.0832517
632,1.0844369
633,1.0808554
634,1.0770203
635,1.0832939
636,1.0851979
637,1.0872139
638,1.0930899
639,1.0802281
640,1.0792787
641,1.0833789
642,1.0775301
643,1.0811629
644,1.0853655
645,1.0800741
646,1.0956228
647,1.0804813
648,1.0873575
649,1.0785989
650,1.0825124
651,1.0787039
652,1.082001
653,1.0820065
654,1.0891848
655,1.0865055
656,1.0836504
657,1.0819676
658,1.0956864
659,1.0811673
660,1.0849833
661,1.0793673
662,1.0861789
663,1.084373
664,1.0780051
665,1.0832
666,1.0824461
667,1.0832905
668,1.0803968
669,1.0825412
670,1.0890707
671,1.0807794
672,1.0802834
673,1.0811058
674,1.0789433
675,1.0917377
676,1.086962
677,1.0963898
678,1.0828004
679,1.0859041
680,1.0815775
681,1.079937
682,1.0825211
683,1.0800792
684,1.0794963
685,1.0802325
686,1.0872684
687,1.0772527
688,1.0822921
689,1.0807102
690,1.0851159
691,1.0774212
692,1.0807436
693,1.0793755
694,1.0819476
695,1.0872369
696,1.0817349
697,1.0794891
698,1.0798202
699,1.0782634
700,1.0804771
701,1.0819217
702,1.0906204
703,1.0812488
704,1.0842495
705,1.0811208
706,1.0824679
707,1.078712
708,1.0815389
709,1.0818219
710,1.0831444
711,1.0967824
712,1.0883895
713,1.0909185
714,1.0791098
715,1.0798095
716,1.0824332
717,1.0846448
718,1.0876204
719,1.079244
720,1.0821762
721,1.0786045
722,1.0843757
723,1.0841941
724,1.0812124
725,1.079696
726,1.0797501
727,1.0891072
728,1.0835224
729,1.0890164
730,1.0864723
731,1.085437
732,1.0822939
733,1.0823499
734,1.079215
735,1.0802181
736,1.0813348
737,1.0863721
738,1.0822489
739,1.0883168
740,1.0781112
741,1.0796959
742,1.0894182
743,1.0838908
744,1.0789917
745,1.082252
746,1.0790412
747,1.0809628
748,1.0927386
749,1.0771835
750,1.0800639
751,1.082304
752,1.0802546
753,1.0809722
754,1.0821545
755,1.0756824
756,1.0806499
757,1.0787374
758,1.0876718
759,1.0760494
760,1.0828975
761,1.0800539
762,1.0843357
763,1.084308
764,1.0821447
765,1.08211
766,1.0787677
767,1.0807301
768,1.081041
769,1.0832953
770,1.0873137
771,1.0779138
772,1.0775684
773,1.0797074
774,1.0822196
775,1.0838611
776,1.0842538
777,1.0860538
778,1.0760833
779,1.0850364
780,1.0909189
781,1.0751072
782,1.0928656
783,1.0797439
784,1.0854962
785,1.0848043
786,1.0803795
787,1.0799046
788,1.0816816
789,1.079874
790,1.0808761
791,1.0790435
792,1.0826765
793,1.0810977
794,1.087375
795,1.0820681
796,1.0846424
797,1.0817571
798,1.0843629
799,1.0855455
800,1.0822718
801,1.079083
802,1.0800501
803,1.0797583
804,1.0778624
805,1.087393
806,1.0929528
807,1.0925639
808,1.0871642
809,1.0887978
810,1.087971
811,1.0930055
812,1.0885891
813,1.0897143
814,1.0889155
815,1.0868381
816,1.0904459
817,1.0778862
818,1.0897717
819,1.0853064
820,1.0814842
821,1.0797837
822,1.0806642
823,1.0783521
824,1.0841088
825,1.082551
826,1.0932515
827,1.0842613
828,1.0813441
829,1.085804
830,1.1015464
831,1.0782996
832,1.0818614
833,1.0794173
834,1.0782592
835,1.0822415
836,1.0821843
837,1.0836717
838,1.105171
839,1.0936321
840,1.0948001
841,1.0872387
842,1.0809374
843,1.0904019
844,1.0930352
845,1.0870571
846,1.0983119
847,1.0936215
848,1.0913496
849,1.0850027
850,1.0889972
851,1.0769737
852,1.0838923
853,1.0855248
854,1.0832905
855,1.081434
856,1.0868717
857,1.0817463
858,1.0803214
859,1.0839244
860,1.077737
861,1.0806865
862,1.0776776
863,1.0814693
864,1.0807828
865,1.1013879
866,1.0858622
867,1.0744929
868,1.079377
869,1.0812193
870,1.0861719
871,1.0800982
872,1.0832795
873,1.0786233
874,1.0813643
875,1.088983
876,1.0810666
877,1.0834839
878,1.0778136
879,1.079874
880,1.0825222
881,1.0820682
882,1.0802181
883,1.0835812
884,1.0811231
885,1.0835412
886,1.0911393
887,1.0799109
888,1.086442
889,1.0803843
890,1.0821823
891,1.0847532
892,1.0797114
893,1.0789443
894,1.0818406
895,1.0882155
896,1.0820869
897,1.0850213
898,1.080879
899,1.0810133
900,1.0781232
901,1.0918691
902,1.0761482
903,1.083059
904,1.0764465
905,1.0954173
906,1.0844977
907,1.0789307
908,1.0816298
909,1.0771086
910,1.0821276
911,1.0827128
912,1.0804484
913,1.0817187
914,1.0904977
915,1.078577
916,1.0778389
917,1.0777557
918,1.0822823
919,1.078714
920,1.0783455
921,1.0910589
922,1.0878068
923,1.0871413
924,1.08255
925,1.0802097
926,1.0836493
927,1.0799677
928,1.083041
929,1.0797684
930,1.0828364
931,1.0768068
932,1.0835706
933,1.0751595
934,1.0798191
935,1.0825975
936,1.075496
937,1.0813515
938,1.0857646
939,1.0816319
940,1.0782166
941,1.0765475
942,1.0834535
943,1.0866559
944,1.0805229
945,1.0711164
946,1.0793202
947,1.0835128
948,1.0863647
949,1.0811977
950,1.082462
951,1.079323
952,1.0802919
953,1.0849408
954,1.0828772
955,1.0823389
956,1.0788745
957,1.0808928
958,1.0812212
959,1.0779079
960,1.0786293
961,1.0787789
962,1.0813987
963,1.0843453
964,1.0839145
965,1.0848919
966,1.081033
967,1.0877429
968,1.0813026
969,1.0884318
970,1.0850165
971,1.0900245
972,1.0794953
973,1.0791891
974,1.0799667
975,1.0875269
976,1.0792125
977,1.0809883
978,1.0816118
979,1.0778784
980,1.0793877
981,1.0759579
982,1.0811752
983,1.08364
984,1.0794318
985,1.0711273
986,1.0731988
987,1.0856961
988,1.0908529
989,1.089779
990,1.0790948
991,1.0766665
992,1.0807403
993,1.0791949
994,1.0779327
995,1.085996
996,1.0890747
997,1.0874754
998,1.0775689
999,1.0707737
