Epoch,Loss
458,0.028617544
459,0.028795753
460,0.028683232
461,0.02885183
462,0.03149591
463,0.029285371
464,0.029419027
465,0.028567683
466,0.034295842
467,0.029633911
468,0.030342598
469,0.029796343
470,0.03067458
471,0.028440781
472,0.03151459
473,0.029328473
474,0.027920103
475,0.028837323
476,0.027978122
477,0.028531061
478,0.02812944
479,0.028389372
480,0.029658316
481,0.027019393
482,0.028603278
483,0.028309952
484,0.037709065
485,0.031638265
486,0.028229864
487,0.030535487
488,0.028534926
489,0.027821893
490,0.03046164
491,0.027764682
492,0.028869258
493,0.029054202
494,0.028445132
495,0.028755479
496,0.027434606
497,0.029417116
498,0.028614566
499,0.02899167
500,0.031101003
501,0.029973969
502,0.028010217
503,0.028788364
504,0.028016489
505,0.029887298
506,0.0279078
507,0.043377116
508,0.04019785
509,0.037771158
510,0.034564286
511,0.032310702
512,0.029229887
513,0.029080994
514,0.029032039
515,0.027721094
516,0.028718604
517,0.03351922
518,0.029181242
519,0.028757777
520,0.029016357
521,0.028620627
522,0.02699887
523,0.028672632
524,0.027147692
525,0.028650103
526,0.028801128
527,0.03194534
528,0.027841864
529,0.029177913
530,0.028432008
531,0.028831447
532,0.028207067
533,0.027980566
534,0.03436124
535,0.030339483
536,0.028760744
537,0.028186124
538,0.02884787
539,0.02919582
540,0.029506631
541,0.028329462
542,0.028466038
543,0.027541723
544,0.028204573
545,0.02806675
546,0.033819765
547,0.029911399
548,0.028694978
549,0.02770248
550,0.027727783
551,0.029311799
552,0.02754006
553,0.028417047
554,0.029015802
555,0.02776376
556,0.028497463
557,0.027810877
558,0.03130654
559,0.030905569
560,0.028663613
561,0.03107185
562,0.034590397
563,0.03067293
564,0.0290442
565,0.028688498
566,0.029348923
567,0.029916828
568,0.030287705
569,0.02890036
570,0.028034166
571,0.028466376
572,0.028860133
573,0.029407099
574,0.032297444
575,0.029847085
576,0.029456593
577,0.028023632
578,0.029646508
579,0.027846482
580,0.027568437
581,0.028185077
582,0.028996937
583,0.028500868
584,0.028263997
585,0.027956674
586,0.028057244
587,0.028260915
588,0.02842272
589,0.028874457
590,0.027820917
591,0.027808134
592,0.027798168
593,0.028203918
594,0.027172111
595,0.027184855
596,0.03064983
597,0.029380584
598,0.028623296
599,0.02826601
600,0.028284887
601,0.027558753
602,0.028591588
603,0.027492724
604,0.039877526
605,0.031542785
606,0.029094076
607,0.027962992
608,0.030196363
609,0.028956516
610,0.02889343
611,0.02802275
612,0.027868297
613,0.030173851
614,0.029094983
615,0.030283252
616,0.028816178
617,0.029149398
618,0.027930386
619,0.029093206
620,0.027416501
621,0.027413879
622,0.030958822
623,0.03345075
624,0.028068013
625,0.028257689
626,0.02868813
627,0.028374178
628,0.028118791
629,0.028686594
630,0.027940989
631,0.02778947
632,0.027602334
633,0.027279837
634,0.028817672
635,0.027433246
636,0.02703131
637,0.027526442
638,0.030373568
639,0.02804542
640,0.02773549
641,0.028931528
642,0.02799371
643,0.026907854
644,0.027662396
645,0.027917568
646,0.027610216
647,0.027604962
648,0.027810987
649,0.029643383
650,0.027687814
651,0.027321618
652,0.028097231
653,0.026948966
654,0.0280202
655,0.027113684
656,0.027122715
657,0.027968206
658,0.027210865
659,0.027119841
660,0.029253263
661,0.027716909
662,0.02728467
663,0.028009683
664,0.027198829
665,0.028623588
666,0.02854438
667,0.02755281
668,0.027329799
669,0.027734388
670,0.0281994
671,0.028597455
672,0.027606418
673,0.02747472
674,0.028111696
675,0.028256692
676,0.028291024
677,0.027994292
678,0.02788341
679,0.02787773
680,0.028609494
681,0.02749514
682,0.028280826
683,0.028907374
684,0.027923813
685,0.027079197
686,0.028325208
687,0.027718
688,0.030776529
689,0.027364064
690,0.028762762
691,0.030045671
692,0.028777843
693,0.02936504
694,0.028378425
695,0.027813546
696,0.027895061
697,0.027290678
698,0.027432078
699,0.028618123
700,0.027854523
701,0.02802847
702,0.028992321
703,0.028253369
704,0.027442932
705,0.030248338
706,0.027969047
707,0.02732379
708,0.02736045
709,0.02765945
710,0.028107006
711,0.027670037
712,0.028044127
713,0.028352441
714,0.030802581
715,0.028129432
716,0.027731422
717,0.02759767
718,0.027661588
719,0.027731553
720,0.027723325
721,0.027451036
722,0.027886197
723,0.027386429
724,0.028496936
725,0.02757957
726,0.027004816
727,0.02740252
728,0.028001124
729,0.027635489
730,0.030344203
731,0.028231308
732,0.027948054
733,0.029710837
734,0.0278431
735,0.027239233
736,0.027631857
737,0.02778197
738,0.027146613
739,0.027459314
740,0.026973832
741,0.026826631
742,0.027648963
743,0.028760104
744,0.027820766
745,0.027757328
746,0.026912272
747,0.027206223
748,0.026933216
749,0.027087416
750,0.026927728
751,0.027232636
752,0.027274927
753,0.03263378
754,0.028302543
755,0.02750226
756,0.026930284
757,0.028287712
758,0.02849622
759,0.029001938
760,0.028236462
761,0.027678937
762,0.027760854
763,0.027591523
764,0.027063511
765,0.027382974
766,0.027569516
767,0.02975858
768,0.029222349
769,0.028116956
770,0.02858731
771,0.029970817
772,0.029383373
773,0.028734503
774,0.027937291
775,0.027705891
776,0.029192945
777,0.027100645
778,0.02790244
779,0.030188896
780,0.028362043
781,0.028927352
782,0.02750962
783,0.027304757
784,0.027514584
785,0.027251719
786,0.02819158
787,0.027740829
788,0.027442852
789,0.027478158
790,0.027221473
791,0.029899856
792,0.027097916
793,0.028005265
794,0.03133479
795,0.02839996
796,0.02749817
797,0.027315438
798,0.0271626
799,0.027053311
800,0.026867978
801,0.0274264
802,0.027494773
803,0.027124602
804,0.026724394
805,0.026809363
806,0.027608896
807,0.027583718
808,0.02761326
809,0.027393447
810,0.02731185
811,0.027496137
812,0.026819214
813,0.027206585
814,0.027005544
815,0.030406766
816,0.028873647
817,0.027251203
818,0.027321048
819,0.02771715
820,0.027548883
821,0.02840096
822,0.027128464
823,0.028244391
824,0.026900765
825,0.027004767
826,0.027151529
827,0.027547881
828,0.027088456
829,0.026840698
830,0.027454687
831,0.027806751
832,0.026741745
833,0.027181078
834,0.026886007
835,0.027537633
836,0.026737832
837,0.027334224
838,0.026542261
839,0.027140604
840,0.02849459
841,0.028420255
842,0.026863676
843,0.027734151
844,0.02731049
845,0.026799686
846,0.02702307
847,0.027403045
848,0.02711659
849,0.026995884
850,0.02777853
851,0.02688559
852,0.028029539
853,0.027642671
854,0.026924942
855,0.027002538
856,0.026414286
857,0.026323514
858,0.027725926
859,0.026035044
860,0.027302392
861,0.0268018
862,0.026566772
863,0.026921047
864,0.026969556
865,0.027609637
866,0.02711106
867,0.027580991
868,0.027334224
869,0.027540596
870,0.027256835
871,0.027225466
872,0.02716612
873,0.027043227
874,0.026847528
875,0.026637405
876,0.026602298
877,0.026602881
878,0.02840098
879,0.026588053
880,0.026918557
881,0.027181972
882,0.028612101
883,0.031444557
884,0.027695779
885,0.027416164
886,0.027547361
887,0.028095024
888,0.027006602
889,0.026575707
890,0.026489716
891,0.028019514
892,0.026523577
893,0.026672289
894,0.026854653
895,0.026134975
896,0.027525092
897,0.027367199
898,0.026717905
899,0.026540346
900,0.026849104
901,0.026544183
902,0.026609771
903,0.028590808
904,0.027166964
905,0.027030397
906,0.027199958
907,0.026082752
908,0.026800767
909,0.027941378
910,0.026512936
911,0.026306601
912,0.026253182
913,0.027058993
914,0.026255555
915,0.025732571
916,0.02659693
917,0.026235767
918,0.025546927
919,0.026426546
920,0.026355185
921,0.027659483
922,0.026924076
923,0.027189305
924,0.026988694
925,0.02604276
926,0.026538923
927,0.025548246
928,0.026567202
929,0.028178513
930,0.026817134
931,0.026997484
932,0.026504084
933,0.025982905
934,0.02597505
935,0.026712935
936,0.026355347
937,0.02680957
938,0.026305154
939,0.026585998
940,0.028750516
941,0.026500909
942,0.026720691
943,0.026828442
944,0.027789142
945,0.034424882
946,0.02764593
947,0.026407663
948,0.026797652
949,0.026414176
950,0.026348889
951,0.026311245
952,0.025458269
953,0.02637542
954,0.02573168
955,0.027073175
956,0.02603674
957,0.025968492
958,0.026777752
959,0.025758628
960,0.02610323
961,0.025714329
962,0.026920268
963,0.02624845
964,0.026908604
965,0.025951441
966,0.025842836
967,0.026340328
968,0.026737483
969,0.025852095
970,0.02587096
971,0.02598187
972,0.0262111
973,0.026498685
974,0.025502196
975,0.025884077
976,0.026249537
977,0.025985453
978,0.026486827
979,0.026257753
980,0.025767516
981,0.026251664
982,0.025963575
983,0.025689812
984,0.026413605
985,0.025714375
986,0.02780028
987,0.025930107
988,0.02616347
989,0.026888683
990,0.026938254
991,0.026629666
992,0.025559522
993,0.026121821
994,0.02596188
995,0.025736608
996,0.026164778
997,0.026036577
998,0.026106369
999,0.025287673
